1	16.45	6.19154e+07	-734951	-7.95403e-29	70.0133	2.56749	-1.89095e-27	0.00154707	0.00991775
1	16.55	6.18419e+07	-734965	0	70.0147	2.56728	0	0.00154693	0.00991725
1	16.65	6.17684e+07	-734980	0	70.0163	2.56708	-6.58342e-21	0.0015468	0.00991675
1	16.75	6.16949e+07	-734994	0	70.018	2.56688	0	0.00154666	0.00991625
1	16.85	6.16214e+07	-735008	0	70.0199	2.56668	-1.75639e-27	0.00154653	0.00991575
1	16.95	6.15479e+07	-735022	0	70.022	2.56648	0	0.00154639	0.00991525
1	17.05	6.14744e+07	-735036	0	70.0243	2.56628	1.75163e-27	0.00154625	0.00991475
1	17.15	6.14009e+07	-735050	1.31146e-12	70.0268	2.56607	-2.59586e-20	0.00154612	0.00991425
1	17.25	6.13274e+07	-735064	0	70.0294	2.56587	-1.87056e-27	0.00154598	0.00991375
1	17.35	6.12539e+07	-735079	0	70.0322	2.56567	1.23523e-28	0.00154585	0.00991325
1	17.45	6.11804e+07	-735093	0	70.0352	2.56547	0	0.00154571	0.00991275
1	17.55	6.11069e+07	-735107	0	70.0383	2.56527	0	0.00154558	0.00991225
1	17.65	6.10334e+07	-735121	0	70.0415	2.56507	-1.19527e-21	0.00154544	0.00991175
1	17.75	6.09599e+07	-735135	0	70.0449	2.56486	-1.85784e-27	0.00154531	0.00991125
1	17.85	6.08864e+07	-735149	0	70.0484	2.56466	1.22681e-28	0.00154517	0.00991075
1	17.95	6.08129e+07	-735164	0	70.052	2.56446	0	0.00154504	0.00991025
1	18.05	6.07393e+07	-735178	0	70.0557	2.56426	0	0.0015449	0.00990975
1	18.15	6.06658e+07	-735192	0	70.0596	2.56406	-1.18828e-21	0.00154477	0.00990925
1	18.25	6.05923e+07	-735206	0	70.0634	2.56386	0	0.00154463	0.00990875
1	18.35	6.05188e+07	-735220	0	70.0674	2.56365	-6.45456e-21	0.0015445	0.00990825
1	18.45	6.04453e+07	-735234	0	70.0714	2.56345	0	0.00154436	0.00990775
1	18.55	6.03717e+07	-735249	-7.96246e-29	70.0755	2.56325	-1.21506e-28	0.00154423	0.00990725
1	18.65	6.02982e+07	-735263	1.59257e-28	70.0796	2.56305	-7.61307e-21	0.00154409	0.00990675
1	18.75	6.02247e+07	-735277	0	70.0838	2.56285	0	0.00154396	0.00990625
1	18.85	6.01511e+07	-735291	0	70.0879	2.56265	1.21002e-28	0.00154382	0.00990575
1	18.95	6.00776e+07	-735306	0	70.0921	2.56244	0	0.00154369	0.00990525
1	19.05	6.00041e+07	-735320	0	70.0963	2.56224	1.17568e-21	0.00154356	0.00990475
1	19.15	5.99306e+07	-735334	1.28135e-12	70.1005	2.56204	-2.53317e-20	0.00154342	0.00990425
1	19.25	5.9857e+07	-735348	0	70.1047	2.56184	0	0.00154329	0.00990375
1	19.35	5.97835e+07	-735363	7.96568e-29	70.1089	2.56164	1.20164e-28	0.00154315	0.00990325
1	19.45	5.97099e+07	-735377	0	70.1131	2.56144	-1.81471e-27	0.00154302	0.00990275
1	19.55	5.96364e+07	-735391	0	70.1172	2.56124	1.16868e-21	0.00154288	0.00990225
1	19.65	5.95629e+07	-735405	0	70.1213	2.56103	1.19662e-28	0.00154275	0.00990175
1	19.75	5.94893e+07	-735420	0	70.1254	2.56083	0	0.00154262	0.00990125
1	19.85	5.94158e+07	-735434	0	70.1295	2.56063	-7.50515e-21	0.00154248	0.00990075
1	19.95	5.93422e+07	-735448	0	70.1334	2.56043	0	0.00154235	0.00990025
1	20.05	5.92687e+07	-735463	0	70.1374	2.56023	1.16168e-21	0.00154221	0.00989975
1	20.15	5.91951e+07	-735477	1.59378e-28	70.1413	2.56003	-7.47815e-21	0.00154208	0.00989925
1	20.25	5.91216e+07	-735491	0	70.1451	2.55982	0	0.00154195	0.00989875
1	20.35	5.90481e+07	-735505	0	70.1489	2.55962	-7.46014e-21	0.00154181	0.00989825
1	20.45	5.89745e+07	-735520	0	70.1526	2.55942	0	0.00154168	0.00989775
1	20.55	5.89009e+07	-735534	0	70.1563	2.55922	0	0.00154155	0.00989725
1	20.65	5.88274e+07	-735548	0	70.1599	2.55902	-7.43312e-21	0.00154141	0.00989675
1	20.75	5.87538e+07	-735563	0	70.1634	2.55882	-1.78186e-27	0.00154128	0.00989625
1	20.85	5.86803e+07	-735577	-1.59434e-28	70.1669	2.55862	-1.15046e-21	0.00154114	0.00989575
1	20.95	5.86067e+07	-735591	0	70.1703	2.55841	0	0.00154101	0.00989525
1	21.05	5.85332e+07	-735606	0	70.1736	2.55821	0	0.00154088	0.00989475
1	21.15	5.84596e+07	-735620	1.25116e-12	70.1769	2.55801	-2.58509e-20	0.00154074	0.00989425
1	21.25	5.8386e+07	-735634	0	70.1802	2.55781	1.14485e-21	0.00154061	0.00989375
1	21.35	5.83125e+07	-735649	0	70.1834	2.55761	1.16825e-28	0.00154048	0.00989325
1	21.45	5.82389e+07	-735663	-1.24663e-12	70.1865	2.55741	2.96876e-20	0.00154034	0.00989275
1	21.55	5.81653e+07	-735677	0	70.1896	2.55721	1.64522e-27	0.00154021	0.00989225
1	21.65	5.80918e+07	-735692	0	70.1926	2.557	-1.64287e-27	0.00154008	0.00989175
